	negative_arousal	negative_valence	positive_arousal	positive_valence	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	csf	white_matter	drift_1	drift_2	drift_3	drift_4	drift_5	drift_6	drift_7	drift_8	drift_9	drift_10	drift_11	drift_12	constant
126.0	0.0	1.544129030841055	-9.863377155170262e-05	0.0	0.0294142031221582	0.0731904533217289	0.0229959651359621	-0.0020701378110771	-0.0006720831456901	-0.0004036958595953	1690.0310774608092	913.3215367448834	0.06425664621180119	0.022487260908167394	-0.02827753275040242	-0.0677306795437215	-0.08009003651794348	-0.06041158388152613	-0.016567143728797976	0.033904525223562645	0.07081362420745708	0.07939568641082033	0.05621769460838975	0.010551364993687863	1.0
128.0	0.0	1.3792735300530437	-1.9443526973190575e-05	0.0	0.018131469964743	0.075036628226627	0.0430720236168369	-0.0024830669173253	-0.0008083060877832	-0.0001570038420565	1695.0983046184886	914.0552880687444	0.06376494514785189	0.020919859566717203	-0.03054976593658535	-0.06942477171537748	-0.07967832746305821	-0.05708324414864863	-0.010954698935186207	0.039690092575271285	0.07397202147480725	0.07775782537415774	0.04948674729198077	0.0008139821775950693	1.0
130.0	0.0	0.8518375938227483	0.0	0.0	0.0266449047836232	0.074707224593908	0.0494573793300716	-0.0023940744036942	-0.0007417688814228	-0.000193887663048	1696.7507141828537	915.3313004958462	0.06326669539090408	0.019343864524127855	-0.032793763764542044	-0.07100479916939956	-0.07906208528433026	-0.05354391838917866	-0.005287149174264363	0.045214924196483985	0.07651548577742925	0.07532206382600656	0.04214147121601118	-0.008935423793553644	1.0
132.0	0.0	0.08449230120994072	0.0	0.0	0.001078746838047	0.0551697746830086	0.0507328833360105	-0.0024956924133444	-0.0009409968003859	-0.0004046746917893	1691.7267427444458	916.0955883101342	0.06276194811146674	0.01775992318581566	-0.035007452238594076	-0.07246816592482966	-0.07824289186659421	-0.04980668834522701	0.00040699631367265596	0.050442725865767854	0.07842287317450454	0.07211339597596284	0.03427305067905183	-0.018552846548461916	1.0
134.0	0.0	-0.07230797833329186	0.0	0.0	0.0238329799137204	0.0571270965637324	0.0497767587970301	-0.0023185562150074	-0.0008083446343778	-0.0001344380453819	1693.3679671937768	916.445488298443	0.06225075514734767	0.016168686221467977	-0.03718878537622242	-0.07381246767393106	-0.07722285006760443	-0.04588536723517674	0.0060990945049479404	0.055339154637599516	0.07967832746305821	0.06816474709818934	0.025979164297958587	-0.027896229211432914	1.0
136.0	0.0	0.5036625401193238	0.0	0.0	0.0238153209063227	0.0636866628009329	0.0497157536668737	-0.0021080955525515	-0.0008082548741794	-0.0002333525051216	1700.2718037908728	917.098827849912	0.061733168998329944	0.01457080729775355	-0.039335747099049224	-0.07503549573245982	-0.07600457832002938	-0.04179444869848978	0.011760512674315994	0.0598720444511358	0.08027141199133532	0.06351663567354776	0.017362772424972417	-0.03682756269381924	1.0
138.0	0.0	1.0834917051314101	0.0	0.0	0.023932359603819	0.0561022980300549	0.0727553748701481	-0.0017446181814959	-0.0009607969617926	-0.0002333385487576	1706.5600159926848	916.9105094286422	0.061209242820779976	0.012966942809801733	-0.04144635309618106	-0.07613524066852724	-0.07459120390997251	-0.03754905322560134	0.01736277242497238	0.0640116174383976	0.08019719641918785	0.05821675761515455	0.008530838997326432	-0.04521492419648398	1.0
140.0	0.0	1.3201788104209635	0.0	0.0	0.0198034748101179	0.0728143294019503	0.0861373279890287	-0.0020970100886698	-0.0011729874444843	-1.3729886478088937e-05	1702.7061049938202	917.801415551414	0.06067903042218844	0.011357751611561037	-0.04351865265819092	-0.077109895604091	-0.07298635494927366	-0.03316487227090414	0.02287769294225	0.06773067954372149	0.07945629770422895	0.052319496843769825	-0.0004069963136725748	-0.052934425812991744	1.0
142.0	0.0	1.2758033898654342	0.0	0.0	0.0238650751923472	0.0756614869843019	0.0714182659096067	-0.0018290461392527	-0.0008083979441511	-0.000112239861726	1698.319698008624	916.07480382785	0.060142586255644157	0.009743894745147386	-0.045550730480044904	-0.07795785918365122	-0.07119415106219804	-0.028658110255385078	0.02827753275040241	0.07100479916939956	0.07805487497303475	0.04588536723517682	-0.009339779170141848	-0.05987204445113585	1.0
144.0	0.0	0.8209923208815664	0.0	0.0	0.0238552593541214	0.0635593423284035	0.0698498318830331	-0.0019390458897829	-0.0008989072696667	-9.68715173484191e-05	1701.0781378962777	916.1898289124396	0.05959996541424176	0.008126035169293723	-0.047540708431306075	-0.07867773820527328	-0.06921919281041976	-0.024045424673281725	0.03353512925939667	0.07381246767393106	0.07600457832002938	0.03898039166592804	-0.018156617955397185	-0.06592530604342135	1.0
146.0	0.0	0.08162172758945585	0.0	0.0	0.0239932414955887	0.0925796201489106	0.0352590708514313	-0.0015969037566574	-0.0008091931175218	0.0002408538668802	1705.266228610819	916.3131185526244	0.05905122362542362	0.006504837487012132	-0.04948674729198072	-0.07926834990961484	-0.06706654988344617	-0.01934386452412786	0.03862403539976315	0.07613524066852723	0.07332245195969117	0.03167542452928916	-0.026748060383107577	-0.07100479916939956	1.0
148.0	0.0	-0.07248460822056972	0.0	0.0	0.0237979916112891	0.1014421832731216	0.0842008838697552	-0.0022000103516401	-0.0008089781183429	-2.08899038570882e-05	1707.0444267446344	916.2672039021236	0.058496417245256546	0.004880967672580495	-0.05138704845240132	-0.07972872392319656	-0.06474174808479727	-0.014570807297753544	0.04351865265819091	0.07795785918365122	0.07003079253717928	0.02404542467328173	-0.03500745223859406	-0.07503549573245984	1.0
150.0	0.0	0.5006797397154266	0.0	0.0	0.0236986065045385	0.0719099838708245	0.084061070296137	-0.0020860713061484	-0.000808320226624	-0.000173843426266	1694.3962785980918	915.4064154998348	0.05793560325264408	0.003255092797966002	-0.05323985557557618	-0.08005810385272291	-0.062250755147347674	-0.00974389474514736	0.04819435984466671	0.07926834990961486	0.06615696377525283	0.016168686221467995	-0.04283226138485083	-0.07795785918365125	1.0
152.0	0.0	1.0794806911219892	0.0	0.0	0.043982864216943	0.0646895632171151	0.0688876427137969	-0.0017980401789889	-0.0008084132401351	-9.722720073663997e-05	1694.2612112218685	913.3430506402674	0.057368839243474655	0.0016278807587975876	-0.055043456220468724	-0.08025594852783459	-0.05959996541424177	-0.0048809676725805225	0.05262763694342486	0.08005810385272291	0.06173316899833	0.008126035169293777	-0.05012535059707176	-0.07972872392319655	1.0
154.0	0.0	1.3170508788738609	0.0	0.0	0.037618142560035	0.0849873494375401	0.0716752686426218	-0.001902095957578	-0.0008082784069649	-0.000233269281221	1692.839388240467	914.2783140542474	0.056796183424706485	4.9182999007686516e-18	-0.05679618342470648	-0.08032193289024989	-0.05679618342470649	-1.4754899702305953e-17	0.056796183424706465	0.08032193289024989	0.05679618342470649	2.459149950384326e-17	-0.056796183424706416	-0.08032193289024989	1.0
156.0	0.0	1.2740030779593496	0.0	0.0	0.0217523719163779	0.1006538183799534	0.0802013911809211	-0.002013391286841	-0.001258178828994	0.0001762333577616	1705.885131965984	917.8472633899098	0.05621769460838971	-0.00162788075879756	-0.05849641724525653	-0.08025594852783459	-0.05384660644689687	0.004880967672580422	0.06067903042218842	0.08005810385272293	0.051387048452401406	-0.00812603516929366	-0.06276194811146672	-0.07972872392319658	1.0
158.0	0.0	0.820153886703887	0.0	0.0	0.0397568277695086	0.1291610145939614	0.0763232375065712	-0.0023767143495818	-0.0008073773196877	-0.0005249609850915	1713.6233305497603	919.519344310492	0.05563343220562635	-0.0032550927979659926	-0.06014258625564413	-0.08005810385272291	-0.05075880600261178	0.00974389474514733	0.06425664621180116	0.07926834990961487	0.04555073048004493	-0.016168686221467877	-0.06794858562093561	-0.07795785918365125	1.0
160.0	0.0	0.08334651010642063	0.0	0.0	0.0400332253995685	0.095984819666711	-0.0125052062275159	-0.0023766201967658	-0.0004488774623327	-0.0005240341013955	1700.7225690321488	918.7501626457966	0.05504345622046874	-0.004880967672580485	-0.06173316899832993	-0.07972872392319656	-0.04754070843130609	0.014570807297753514	0.06751103446134964	0.07795785918365124	0.03933574709904928	-0.02404542467328169	-0.0722917090058629	-0.07503549573245985	1.0
162.0	0.0	-0.06066368496230251	0.0	0.0	0.0280318154651126	0.0977973247667307	0.0487318577872883	-0.0030711390839013	-0.0008560233758132	-0.0003118151472116	1714.8821524815123	918.604687190526	0.05444782724375711	-0.0065048374870121045	-0.06326669539090406	-0.07926834990961486	-0.044200574543291155	0.019343864524127764	0.07042582475671579	0.07613524066852725	0.03279376376454211	-0.03167542452928905	-0.07573740270809019	-0.07100479916939964	1.0
164.0	0.0	0.5131119616616578	0.0	0.0	0.0398756072852251	0.0919263183222938	0.0468680370425502	-0.0028850970806719	-0.0006050384746474	-0.0003208733914049	1697.4502655376089	912.9827896333076	0.053846606446896844	-0.008126035169293713	-0.06474174808479725	-0.07867773820527328	-0.0407469784143529	0.024045424673281697	0.07298635494927365	0.07381246767393107	0.025979164297958653	-0.038980391665927996	-0.07824289186659421	-0.06592530604342138	1.0
166.0	0.0	1.084257258196517	0.0	0.0	0.0374978057377575	0.097669761538043	0.0465920382295763	-0.0026280816668062	-0.0005596086392347	-0.0002982353791255	1696.5269108035347	913.8045745591714	0.05323985557557619	-0.009743894745147358	-0.06615696377525282	-0.07795785918365125	-0.03718878537622247	0.028658110255385054	0.07517974491028631	0.07100479916939961	0.01894859879172405	-0.04588536723517666	-0.07977707332485186	-0.059872044451135885	1.0
168.0	0.0	1.315533053762422	0.0	0.0	0.0397900349163506	0.1123516964613884	0.0495676102481112	-0.0028240771503127	-0.0009697773010461	-0.0001588697022621	1700.176357052543	916.5749492118728	0.05262763694342487	-0.01135775161156101	-0.06751103446134961	-0.07710989560409101	-0.033535129259396695	0.03316487227090405	0.07699496132128339	0.06773067954372154	0.011760512674316104	-0.05231949684376979	-0.08032090174560083	-0.052934425812991896	1.0
170.0	0.0	1.2703910154135372	0.0	0.0	0.0397552610692031	0.1223495712356168	0.0741493690702128	-0.0032510335912317	-0.0008268954165853	-6.534413759872273e-05	1713.3156357895243	918.9737445842044	0.05201001342561452	-0.012966942809801723	-0.06880270865491044	-0.07613524066852724	-0.029795388946726484	0.037549053225601314	0.07842287317450454	0.06401161743839763	0.004474660850613261	-0.05821675761515451	-0.07986762603976347	-0.04521492419648402	1.0
172.0	0.0	0.8171245889283365	0.0	0.0	0.0304859964645629	0.1003100778978591	0.0537909049829039	-0.0031349958920697	-0.0006140499155076	3.103746928776884e-05	1708.7705131200228	918.527772818552	0.051387048452401336	-0.014570807297753523	-0.07003079253717927	-0.07503549573245985	-0.025979164297958643	0.04179444869848969	0.07945629770422893	0.05987204445113588	-0.002848389043497151	-0.06351663567354768	-0.07842287317450458	-0.03682756269381941	1.0
174.0	0.0	0.05968437349117252	0.0	0.0	0.0294677031498054	0.1002740142794778	0.0426407211527575	-0.0030049944602813	-0.0008220390927464	2.4264881437286627e-05	1701.4105025313115	917.366082969988	0.05075880600261175	-0.016168686221467964	-0.07119415106219801	-0.07381246767393107	-0.02209625150703379	0.04588536723517673	0.08009003651794348	0.055339154637599544	-0.010147760142783726	-0.06816474709818934	-0.07600457832002941	-0.027896229211432966	1.0
176.0	0.0	-0.4381493855661437	0.0	0.0	0.015442823077592	0.1186567810874521	0.0489377596122153	-0.0028233492309701	-0.000790059266984	0.0003943858072689	1704.819070490924	916.7246961308869	0.05012535059707179	-0.01775992318581563	-0.07229170900586289	-0.07246816592482969	-0.018156617955397292	0.049806688345226925	0.08032090174560083	0.050442725865767944	-0.01736277242497223	-0.07211339597596274	-0.07264276220227976	-0.018552846548462114	1.0
178.0	0.0	-0.5302739605351174	0.0	0.0	0.0327941677591496	0.100659622215403	0.0304766938849994	-0.0030949614351335	-0.0009481463562175	9.303281101091364e-05	1700.006806308573	915.6255243005888	0.049486747291980736	-0.019343864524127827	-0.07332245195969112	-0.07100479916939959	-0.014170376625873284	0.05354391838917858	0.08014773207542983	0.045214924196484076	-0.024433447146684512	-0.07532206382600652	-0.0683791584254729	-0.008935423793553846	1.0
180.0	0.0	-0.3966012973904665	0.0	0.0	0.0326492441239594	0.1153023251954152	0.0495286634209435	-0.0035499621479451	-0.0010306667535362	9.21714753011971e-05	1700.0473597699945	915.6361558855084	0.04884306167222985	-0.020919859566717196	-0.0742854272683792	-0.06942477171537748	-0.010147760142783764	0.057083244148648606	0.07957139859563382	0.03969009257527132	-0.03130100544960909	-0.07775782537415771	-0.06326669539090408	0.0008139821775950104	1.0
182.0	0.0	-0.2271185187280038	0.0	0.0	0.0327181832678888	0.1206288973361324	0.0409412548471621	-0.0033799623243522	-0.0009356595228739	9.29195628320066e-05	1697.1855434504423	917.1171731782296	0.048194359844666725	-0.022487260908167366	-0.07517974491028634	-0.06773067954372153	-0.006099094504947969	0.060411583881526114	0.07859480041259193	0.03390452522356274	-0.03790835699197278	-0.0793956864108203	-0.057368839243474704	0.010551364993687804	1.0
184.0	0.0	-0.10734222975090861	0.0	0.0	0.0325887008438456	0.1620217150174312	0.0358084745432449	-0.0033799598204299	-0.0009921588217756	9.23232474824775e-05	1711.4696661992507	918.7777581185354	0.0475407084313061	-0.02404542467328167	-0.07600457832002937	-0.06592530604342142	-0.002034772578991759	0.06351663567354768	0.07722285006760443	0.02789622921143296	-0.04420057454329112	-0.08021884026537807	-0.050758806002611734	0.020132895874856026	1.0
186.0	0.0	-0.04362560031424545	0.0	0.0	0.0130200685471066	0.1295775458552839	-0.0423112998957364	-0.0036197795449117	-0.0006459889377072	-0.000836172469103	1711.4719327579844	920.6001445243728	0.046882174562487784	-0.0255937107815815	-0.07675916515242866	-0.06401161743839764	0.0020347725789917294	0.06638692290754261	0.07546244882554036	0.021704674778131025	-0.05012535059707176	-0.08021884026537808	-0.04351865265819101	0.029417048096523388	1.0
188.0	0.0	-0.01567633875324243	0.0	0.01982111579816221	0.0162128030294326	0.1123620466041188	0.0093182063189232	-0.0032526827239751	-0.0008423215328496	-0.0004183715643658	1706.7739854725924	921.484317300286	0.046218825869982244	-0.027131483210246058	-0.07744280798709906	-0.061992757914003285	0.006099094504947869	0.06901183668228751	0.07332245195969117	0.015370536040629705	-0.05563343220562632	-0.07939568641082034	-0.03573825851460201	0.03826668745010675	1.0
190.0	0.0	-0.005082109423902838	0.0	0.3647083113255543	0.0127504181302811	0.1261671063962239	0.0132218248252726	-0.0036967031871686	-0.0013399683039843	-0.0002899779176274	1718.0421200773933	919.4691917913732	0.04555073048004491	-0.028658110255385078	-0.07805487497303472	-0.05987204445113585	0.010147760142783737	0.07138167502418678	0.0708136242074571	0.008935423793553764	-0.060679030422188404	-0.07775782537415772	-0.02751420942855736	0.046551097822812686	1.0
192.0	0.0	-0.001505342053268047	0.0	1.0305809016635008	0.0297466817360287	0.1198510290471688	0.0178162137881017	-0.0039196908677956	-0.000842167871446	-0.0004261528426189	1702.4454983581195	917.0617053738446	0.044877957006419444	-0.030172964791537443	-0.07859480041259191	-0.05765296137644633	0.014170376625873254	0.07348767874684727	0.06794858562093573	0.0024416121558003814	-0.06522020094662563	-0.07532206382600655	-0.018948598791724128	0.05414791197712569	1.0
194.0	0.0	-0.0004105766828482482	0.0	1.4759530760503585	0.0295910024432828	0.1467217686885646	0.0357692214802725	-0.0043017825725116	-0.0012430854128455	-0.000428176023791	1707.2581097754564	914.9337379305128	0.04420057454329115	-0.03167542452928907	-0.07906208528433026	-0.05533915463759954	0.018156617955397195	0.07532206382600652	0.06474174808479727	-0.004068239140409976	-0.06921919281041974	-0.07211339597596284	-0.010147760142783785	0.060944919010862304	1.0
196.0	0.0	-0.00010157186632848712	0.0	1.544129030841055	0.0374351989979118	0.1456699339446743	0.0511599762073089	-0.0041462735157501	-0.0012141186575604	-0.0004280193307095	1701.525791021911	915.0319292095344	0.04351865265819096	-0.033164872270904054	-0.07945629770422895	-0.05293442581299188	0.02209625150703376	0.0768780501701532	0.061209242820779955	-0.010551364993687815	-0.07264276220227966	-0.06816474709818938	-0.00122094714228516	0.06684172180018708	1.0
198.0	0.0	-2.0188126456236772e-05	0.0	1.3813336824910185	0.0348470221180861	0.1590593937399376	0.0593553472367247	-0.0041816949212985	-0.0013769575386379	-0.0002638801774598	1699.5706649043343	914.9271654413787	0.042832261384850794	-0.03464069616386431	-0.07977707332485186	-0.05044272586576788	0.02597916429795861	0.07814988668050024	0.05736883924347464	-0.01696517586983023	-0.07546244882554032	-0.0635166356735477	0.007721022702913394	0.07175121994385963	1.0
200.0	0.0	0.0	0.0	0.8637765489233558	0.0545845921857477	0.1385787215562857	0.0089745622569523	-0.0039197749608806	-0.0012241625879967	-0.0004274020657374	1693.4837969216433	914.9784096473372	0.04214147121601109	-0.03610228995221336	-0.08002411567209254	-0.047868148652398225	0.02979538894672639	0.0791328725076864	0.053239855575576235	-0.02326753758482424	-0.0776548124899747	-0.05821675761515466	0.01656714372879779	0.07560089630446148	1.0
202.0	0.0	0.0	0.0	0.09696195182220524	0.0543759771356207	0.1512191834827945	0.0128992939742573	-0.0044898024121909	-0.0013300447938005	-0.0004289885707279	1706.252038110386	915.6236054584342	0.04144635309618108	-0.037549053225601293	-0.08019719641918784	-0.04521492419648407	0.03353512925939667	0.07982337442663896	0.04884306167222991	-0.029417048096523398	-0.0792016279712202	-0.05231949684376983	0.025207600139137504	0.078333888143381	1.0
204.0	0.0	0.0	0.0	-0.0675205306390072	0.0769191754116747	0.1689393156173366	-0.0357536075636346	-0.0042151556144853	-0.0006941054998761	-0.0004254649113581	1709.2744748592377	918.3562340792804	0.040746978414352875	-0.038980391665928045	-0.08029615559774696	-0.04248741173883975	0.037188785376222375	0.08021884026537807	0.04420057454329116	-0.0353733094866708	-0.08009003651794348	-0.045885367235176826	0.03353512925939659	0.07990982702805212	1.0
206.0	0.0	0.0	0.0	0.5021476531026614	0.0546247126760022	0.1670198608200337	-0.0359572436722217	-0.0041521230712794	-0.0009530180198615	-0.0002339794838146	1699.3327490849929	918.5495772584728	0.040043418996669675	-0.04039571729148437	-0.08032090174560083	-0.039690092575271306	0.040746978414352875	0.08031780833812863	0.03933574709904928	-0.041097193346542285	-0.08031265274725741	-0.038980391665928045	0.041446353096181034	0.08030543510535848	1.0
208.0	0.0	0.0	0.0	1.0798803871850806	0.0548542536714506	0.1656238307174078	-9.082255265013828e-05	-0.0041072201798229	-0.0009526275880149	-0.000426457501014	1702.4623505418951	917.3271339781857	0.039335747099049245	-0.04179444869848972	-0.08027141199133532	-0.036827562693819337	0.04420057454329113	0.08011991284787363	0.03427305067905176	-0.0465510978228127	-0.07986762603976344	-0.031675424529289106	0.04884306167222986	0.07951486893377796	1.0
210.0	0.0	0.0	0.0	1.317149512645413	0.0546584050572676	0.1657809377288686	0.0166494048375795	-0.0045267199983538	-0.0009520381384413	-0.0004271573109919	1705.0420616323297	915.8870872991856	0.038624035399763196	-0.04317601129992798	-0.08014773207542983	-0.033904525223562736	0.04754070843130606	0.07962588523838078	0.029037951954941413	-0.05169919463503693	-0.07875865592383964	-0.024045424673281742	0.05563343220562621	0.07754980579559592	1.0
212.0	0.0	0.0	0.0	1.274022521486323	0.0545302911827008	0.1774494624541773	0.0171286982673137	-0.0051282252882177	-0.0009519092511625	-0.000427443016375	1700.2216637134552	915.0358822760784	0.0379083569919728	-0.04453983756158299	-0.07994997630798213	-0.03092578270738974	0.0507588060026117	0.07883755149070469	0.023656784826514156	-0.05650766444201681	-0.07699496132128343	-0.016168686221468075	0.06173316899832987	0.07443927121428887	1.0
214.0	0.0	0.0	0.0	0.820153886703887	0.0546582679653795	0.1736776499301413	-0.0024633964508922	-0.0051552226327721	-0.0009519034994862	-0.0004274563641731	1711.166575682434	916.1811852683484	0.03718878537622243	-0.04588536723517673	-0.07967832746305821	-0.02789622921143295	0.05384660644689679	0.07775782537415774	0.01815661795539723	-0.060944919010862304	-0.07459120390997254	-0.008126035169293859	0.06706654988344612	0.07022921022478225	1.0
216.0	0.0	0.0	0.0	0.08334651010642063	0.0520371343541654	0.1671937214760248	-0.0379963180545885	-0.0053211994891908	-0.0008313684761644	-0.000427215469814	1708.1168544617567	915.6018519785706	0.03646539445289089	-0.04721204758851462	-0.07933303660976493	-0.024820842284131266	0.056796183424706465	0.07639069767669418	0.01256511860268359	-0.06498180872925619	-0.07156736624063294	-3.442809930538056e-17	0.07156736624063291	0.06498180872925623	1.0
218.0	0.0	0.0	0.0	-0.06066368496230251	0.0670396413515135	0.1642742768597429	-0.0394750313774494	-0.0051553152478535	-0.0006988740309501	-0.0008263067964085	1704.5324114777825	916.0464103247414	0.035738258514601884	-0.04851933363254319	-0.07891442288020152	-0.021704674778130945	0.059599965414241785	0.07474122145451352	0.006910413455456883	-0.06859181409771226	-0.06794858562093566	0.00812603516929379	0.07517974491028633	0.0587745749626067	1.0
220.0	0.0	0.0	0.0	0.5131119616616578	0.0546824986754046	0.2073229680018187	-0.0512056184200702	-0.0045262172398438	-0.0004861350033646	-0.0008251045582667	1706.0342665802348	915.560458967182	0.035007452238594104	-0.04980668834522697	-0.07842287317450457	-0.018552846548462027	0.06225075514734763	0.07281549335540216	0.001220947142285293	-0.07175121994385958	-0.06376494514785194	0.016168686221467866	0.07785884180325874	0.0516991946350372	1.0
222.0	0.0	0.0	0.0	1.084257258196517	0.0710904353728665	0.1947563663606217	-0.0478309302364721	-0.0051551928290818	-0.0008379660662078	-0.0004031621928285	1698.5739050778477	917.4096987098372	0.034273050679051786	-0.05107358289215268	-0.07785884180325876	-0.015370536040629695	0.0647417480847972	0.0706206310848441	-0.004474660850613212	-0.07443927121428878	-0.05905122362542369	0.02404542467328154	0.07957139859563381	0.04386017666222187	1.0
224.0	0.0	0.0	0.0	1.315533053762422	0.0639875887916474	0.2052323656804731	-0.0452641044315313	-0.0052682088795445	-0.0011757057725372	-0.0003045982711889	1706.5117440440438	917.2209993088412	0.0335351292593967	-0.05231949684376977	-0.07722285006760443	-0.012162971782442328	0.06706654988344612	0.06816474709818937	-0.010147760142783655	-0.07663830932051763	-0.053846606446896934	0.031675424529289044	0.08029615559774696	0.03537330948667099	1.0
226.0	0.0	0.0	0.0	1.2703910154135372	0.0733048932126507	0.2051821811634795	-0.0326808238709261	-0.0055202051990376	-0.0009179497941589	-0.000383036430866	1711.204716108062	919.0558644985146	0.032793763764542065	-0.053543918389178616	-0.07651548577742927	-0.008935423793553754	0.06921919281041976	0.0654569186161152	-0.015769813578354254	-0.07833388814338105	-0.0481943598446667	0.03898039166592798	0.08002411567209254	0.02636395079163618	1.0
228.0	0.0	0.0	0.0	0.8171245889283365	0.0730340686220927	0.1879472212138182	-0.034370904244362	-0.0060382325271587	-0.0013461533495897	-0.0002840672368735	1711.615078238601	917.643593973509	0.032049030333109414	-0.054746344546378	-0.07573740270809022	-0.00569319492683487	0.07119415106219804	0.06250715407420819	-0.02131254077530669	-0.07951486893377797	-0.04214147121601107	0.04588536723517676	0.07875865592383961	0.016965175869830297	1.0
230.0	0.0	0.0	0.0	0.07950548928933474	0.062961450019614	0.1605676468143428	-0.0664933354425301	-0.0061396853640916	-0.0011582317376082	-0.0002550586580952	1710.2708501815796	915.8848773623184	0.03130100544960912	-0.05592628136888591	-0.07488931999616721	-0.002441612155800372	0.07298635494927361	0.05932635613067141	-0.026748060383107577	-0.08017349348634516	-0.03573825851460201	0.05231949684376967	0.07651548577742932	0.007315811996999768	1.0
232.0	0.0	0.0	0.0	-0.0734410742405894	0.0613363063127678	0.1915912374943786	-0.0475173039762495	-0.0056942752828622	-0.001139311525959	-0.0004217482014356	1704.9896816448731	916.9634163010288	0.03054976593658536	-0.05708324414864862	-0.07397202147480728	0.00081398217759503	0.07459120390997247	0.05592628136888598	-0.03204903033310937	-0.08030543510535848	-0.029037951954941424	0.05821675761515441	0.07332245195969117	-0.00244161215580017	1.0
234.0	0.0	0.0	0.0	0.5003069411283834	0.0733178304659816	0.1857528498589431	-0.0910685946912721	-0.0061391638947909	-0.0011788892017317	-0.0002026205740101	1703.0447411970658	917.5617666497028	0.029795388946726474	-0.058216757615154525	-0.07298635494927366	0.004068239140409984	0.07600457832002935	0.052319496843769825	-0.03718878537622243	-0.07990982702805212	-0.022096251507033947	0.06351663567354768	0.06921919281041979	-0.012162971782442198	1.0
236.0	0.0	0.0	0.0	1.079351778659892	0.0626527840466906	0.2108613562433561	-0.0490425964665348	-0.0065421795468243	-0.0012578194204111	-0.0002131159685509	1707.6812617778778	919.0041662081866	0.029037951954941292	-0.059326356130671346	-0.07193323141336898	0.007315811996999566	0.07722285006760443	0.04851933363254321	-0.04214147121601102	-0.07898926811863458	-0.014970863859862387	0.06816474709818934	0.06425664621180124	-0.021704674778130886	1.0
238.0	0.0	0.0	0.0	1.3170105121130509	0.0728755106042911	0.1916663148446673	-0.0665421738708076	-0.0070772645783232	-0.0012879046684217	-0.0003140614092875	1702.6331563862886	917.0638799790931	0.02827753275040243	-0.060411583881526114	-0.0708136242074571	0.010551364993687825	0.07824289186659421	0.04453983756158301	-0.04688217456248776	-0.0775498057955959	-0.0077210227029133206	0.07211339597596281	0.05849641724525657	-0.030925782707389684	1.0
240.0	0.0	0.0	0.0	1.27399145274011	0.0729825830149764	0.1994015873019634	-0.0660654301295267	-0.0064262720743623	-0.0014250050695732	-0.000314081562634	1699.867792292075	914.9925311365262	0.027514209428557316	-0.06147199506534959	-0.06962856811886169	0.013769582125396997	0.07906208528433024	0.04039571729148443	-0.05138704845240125	-0.07560089630446155	-0.00040699631367284786	0.07532206382600648	0.05201001342561469	-0.039690092575271195	1.0
242.0	0.0	0.0	0.0	0.8201509486091103	0.0727691513488224	0.2004256025679183	-0.0529996959620504	-0.0069992774937107	-0.0013784152968567	-0.0003148294610773	1697.616441228173	914.075713045362	0.02674806038310769	-0.06250715407420815	-0.06837915842547289	0.01696517586983017	0.07967832746305821	0.03610228995221348	-0.05563343220562632	-0.07315534259697258	0.006910413455456682	0.07775782537415771	0.04487795700641956	-0.047868148652397996	1.0
244.0	0.0	0.0	0.0	0.0614644972708006	0.0726634487778454	0.2001997696307853	-0.0496428575401779	-0.0068487493220672	-0.0015691804494832	-0.0002448770997927	1701.0571349317377	914.6865294550506	0.02597916429795862	-0.0635166356735477	-0.06706654988344615	0.02013289587485611	0.08009003651794348	0.0316754245292891	-0.059599965414241673	-0.07022921022478223	0.014170376625873235	0.0793956864108203	0.03718878537622249	-0.05533915463759949	1.0
246.0	0.0	0.0	0.0	-0.4373109513884643	0.0728777794936519	0.2141037400042478	-0.0475044789784604	-0.0068942664261092	-0.0013059373167392	-0.0003140054289799	1704.137060208754	916.0523183559364	0.025207600139137556	-0.0645000251768766	-0.06569195565992894	0.023267537584824315	0.08029615559774696	0.027131483210246134	-0.06326669539090404	-0.06684172180018712	0.02131254077530668	0.08021884026537807	0.0290379519549413	-0.061992757914003174	1.0
248.0	0.0	0.0	0.0	-0.5299385906141074	0.0729630158428449	0.2267665213358611	-0.0607766684672697	-0.0064839107572582	-0.0012361125174429	-0.0005860141522156	1707.0050821087575	918.9613030919894	0.024433447146684526	-0.0654569186161152	-0.06425664621180117	0.026363950791636195	0.08029615559774696	0.022487260908167363	-0.06661517753602235	-0.06301513071721139	0.028277532750402394	0.08021884026537808	0.020526641234568235	-0.06773067954372154	1.0
250.0	0.0	0.0	0.0	-0.3964832655481262	0.0749225317506159	0.226794148651436	-0.0482875604519748	-0.0064840352247684	-0.0011958727427985	-0.0008138852641438	1708.744783564047	918.791746104066	0.0236567848265141	-0.06638692290754261	-0.06276194811146676	0.02941704809652341	0.08009003651794348	0.017759923185815745	-0.06962856811886163	-0.05877457496260679	0.035007452238593924	0.07939568641082036	0.011760512674316192	-0.07246816592482958	1.0
