	negative_arousal	negative_valence	positive_arousal	positive_valence	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	drift_1	drift_2	drift_3	drift_4	drift_5	drift_6	drift_7	drift_8	drift_9	drift_10	drift_11	drift_12	constant
30.0	0.0	0.0	0.0	0.0	0.0177038232096862	0.0025493214577636	-0.0687273196514794	0.0017630350827873	0.0004568645360922	-0.0001539026722417	0.07933303660976493	0.07639069767669417	0.0715673662406329	0.0649818087292562	0.056796183424706485	0.047212047588514626	0.03646539445289089	0.024820842284131256	0.01256511860268357	4.9182999007686516e-18	-0.012565118602683561	-0.024820842284131246	1.0
32.0	0.0	0.0	0.0	0.0	-0.0169956930333512	-0.055925562549902	-0.0133085836932522	0.0011870325455773	-0.0002008079868933	0.0003231194544352	0.07920162797122021	0.07587196453158433	0.07042582475671583	0.06301513071721138	0.053846606446896844	0.04317601129992801	0.03130100544960912	0.018552846548461982	0.0052871491742642815	-0.008126035169293713	-0.02131254077530669	-0.03390452522356265	1.0
34.0	0.0	0.0	0.0	0.0	-0.0139312131928335	-0.054303324855681	-0.004935422320635	0.0006269982330285	3.102349399997095e-05	7.499029994286832e-05	0.07906208528433026	0.07532206382600654	0.06921919281041977	0.060944919010862346	0.05075880600261175	0.03898039166592805	0.02597916429795862	0.012162971782442302	-0.002034772578991757	-0.016168686221467964	-0.029795388946726467	-0.04248741173883973	1.0
36.0	0.0	0.0	0.0	0.0	-0.0139130431389702	-0.0835869159172375	0.0052510612437615	0.0004720014373903	3.0977567194501177e-05	-9.50073144781992e-05	0.07891442288020152	0.07474122145451352	0.06794858562093567	0.0587745749626067	0.0475407084313061	0.03464069616386432	0.02052664123456816	0.0056931949268348775	-0.009339779170141867	-0.02404542467328167	-0.03790835699197279	-0.05044272586576787	1.0
38.0	0.0	0.0	0.0	0.0	-0.0139228720115767	-0.0345122085395814	0.0209291737258752	0.0012380053276354	9.894120766795744e-05	-9.506124770534996e-05	0.07875865592383963	0.0741296760222323	0.06661517753602234	0.056507664442016874	0.04420057454329115	0.03017296479153745	0.014970863859862375	-0.0008139821775950756	-0.016567143728797903	-0.03167542452928907	-0.045550730480044904	-0.057652961376446314	1.0
40.0	0.0	0.0	0.0	0.0	-0.0049515399018815	-0.0100707051078785	0.0084650691506027	0.0004189463272745	0.0002990751459346	0.0003589371370831	0.07859480041259193	0.0734876787468473	0.06522020094662566	0.054147911977125776	0.040746978414352875	0.02559371078158152	0.009339779170141895	-0.007315811996999577	-0.023656784826514073	-0.038980391665928045	-0.05262763694342487	-0.0640116174383976	1.0
42.0	0.0	0.0	0.0	0.0	-0.0139579053057019	-0.0711581643543723	-0.0056395435435874	0.0002759999991167	-1.3108504282044464e-08	-9.499999857672552e-05	0.07842287317450455	0.0728154933554021	0.06376494514785189	0.05169919463503701	0.03718878537622243	0.02091985956671722	0.003661712976967931	-0.013769582125397042	-0.030549765936585333	-0.04588536723517673	-0.059051223625423595	-0.06942477171537745	1.0
44.0	0.0	0.0	0.0	0.0	-0.0014129789685313	-0.103426499090645	-0.0220756175881646	-0.000127016346146	-0.0003439938457641	-9.502186096894876e-05	0.07824289186659421	0.07211339597596281	0.06225075514734767	0.049165535651913846	0.0335351292593967	0.016168686221467977	-0.0020347725789917393	-0.020132895874856137	-0.03718878537622242	-0.05231949684376977	-0.06474174808479723	-0.07381246767393106	1.0
46.0	0.0	0.0	0.0	0.0	0.0156041878003776	-0.1090938183395735	-0.0208478832902443	-0.000176223701799	-0.000743947085666	-0.0006010652581978	0.07805487497303472	0.0713816750241868	0.06067903042218844	0.0465510978228127	0.029795388946726474	0.011357751611561037	-0.007721022702913299	-0.026363950791636184	-0.043518652658190944	-0.058216757615154525	-0.06962856811886166	-0.077109895604091	1.0
48.0	0.01982111579816221	0.0	0.0	0.0	0.0230500709290311	-0.1269173106336296	0.0267385319523896	-0.0006478469148899	-0.0009727695367311	-0.000712815017775	0.07785884180325876	0.07062063108484408	0.059051223625423616	0.04386017666222183	0.02597916429795862	0.006504837487012115	-0.013368434086841841	-0.03242181326863098	-0.04948674729198072	-0.0635166356735477	-0.07365101871619453	-0.07926834990961486	1.0
50.0	0.3647083113255543	0.0	0.0	0.0	0.0439828796929901	-0.1492471593240054	0.0084693355798464	-0.0008159864216509	-0.0015569850558843	-0.0012661370432713	0.07765481248997472	0.06983057678833965	0.057368839243474655	0.041097193346542306	0.022096251507033815	0.0016278807587975876	-0.01894859879172399	-0.03826668745010678	-0.055043456220468724	-0.06816474709818932	-0.07675916515242866	-0.08025594852783459	1.0
52.0	1.0305809016635008	0.0	0.0	0.0	0.0514716549137119	-0.0693872833459465	-0.0352660208950439	-0.0019656088829567	-0.0017432597364557	-0.001268715989115	0.07744280798709907	0.06901183668228753	0.05563343220562635	0.0382666874501068	0.01815661795539723	-0.0032550927979659748	-0.0244334471466845	-0.0438601766622218	-0.06014258625564413	-0.07211339597596281	-0.07891442288020152	-0.08005810385272293	1.0
54.0	1.4759530760503585	0.0	0.0	0.0	0.0584775785282261	-0.1704367875238972	0.0530327292592858	-0.0019291913442341	-0.0013908576854018	-0.0017068446065504	0.07722285006760443	0.06816474709818933	0.053846606446896844	0.03537330948667084	0.014170376625873254	-0.008126035169293713	-0.029795388946726467	-0.049165535651913846	-0.06474174808479725	-0.07532206382600655	-0.08009003651794348	-0.07867773820527328	1.0
56.0	1.544129030841055	0.0	0.0	0.0	0.094141275706761	-0.1140406545991226	0.007915781865158	-0.0018613478063563	-0.0021629934049447	-0.0021660173473586	0.0769949613212834	0.0672896560132722	0.05201001342561452	0.032421813268630986	0.010147760142783721	-0.012966942809801723	-0.035007452238594076	-0.05414791197712577	-0.06880270865491044	-0.07775782537415772	-0.08027141199133532	-0.07613524066852724	1.0
58.0	1.3813336824910185	0.0	0.0	0.0	0.0940464978076676	-0.1705282950417626	0.0564831155026439	-0.0027710694435295	-0.0023999797830858	-0.0025473370526186	0.07675916515242867	0.06638692290754264	0.05012535059707178	0.029417048096523474	0.006099094504947924	-0.017759923185815648	-0.040043418996669654	-0.05877457496260669	-0.0722917090058629	-0.07939568641082032	-0.07945629770422895	-0.07246816592482967	1.0
60.0	0.8637765489233558	0.0	0.0	0.0	0.0941000787426418	-0.1341262132120562	0.0192778709389642	-0.0022739776338557	-0.0023931869678568	-0.0024812329344287	0.07651548577742927	0.06545691861611522	0.048194359844666725	0.026363950791636212	0.0020347725789917667	-0.022487260908167366	-0.044877957006419396	-0.06301513071721136	-0.07517974491028634	-0.08021884026537807	-0.07765481248997473	-0.06773067954372153	1.0
62.0	0.09696195182220524	0.0	0.0	0.0	0.0940585008847705	-0.1647246547575633	0.0212021810490838	-0.0028840424678739	-0.0022776764809671	-0.0026602969561629	0.07626394822228363	0.06450002517687661	0.04621882586998226	0.02326753758482435	-0.0020347725789917393	-0.02713148321024604	-0.04948674729198072	-0.06684172180018708	-0.07744280798709906	-0.08021884026537808	-0.07488931999616721	-0.0619927579140033	1.0
64.0	-0.0675205306390072	0.0	0.0	0.0	0.1182696900736886	-0.150758296194482	0.0082056104767289	-0.0031211941233734	-0.0027266661826734	-0.0034297732846958	0.07600457832002938	0.06351663567354772	0.04420057454329115	0.020132895874856144	-0.006099094504947914	-0.03167542452928907	-0.05384660644689685	-0.07022921022478221	-0.07906208528433026	-0.07939568641082032	-0.07119415106219804	-0.05533915463759954	1.0
66.0	0.5021476531026614	0.0	0.0	0.0	0.1341444037182668	-0.148539659121397	0.0251583443554181	-0.0027740807585867	-0.0028976702317042	-0.0034940396928807	0.07573740270809022	0.06250715407420816	0.04214147121601107	0.016965175869830224	-0.010147760142783709	-0.03610228995221339	-0.05793560325264408	-0.07315534259697254	-0.08002411567209254	-0.07775782537415774	-0.06661517753602235	-0.04786814865239817	1.0
68.0	1.0798803871850806	0.0	0.0	0.0	0.1338942626071713	-0.1487774952801288	0.0238422063023193	-0.003368113682717	-0.0023800178718431	-0.0038580316099781	0.07546244882554035	0.06147199506534961	0.040043418996669675	0.013769582125397068	-0.014170376625873246	-0.04039571729148437	-0.06173316899832993	-0.0756008963044615	-0.08032090174560083	-0.07532206382600655	-0.061209242820780004	-0.039690092575271306	1.0
70.0	1.317149512645413	0.0	0.0	0.0	0.1338201744553941	-0.1485521587970026	0.0030037176649528	-0.0038700323485281	-0.0028926697351807	-0.0038031269407439	0.07517974491028634	0.06041158388152612	0.0379083569919728	0.010551364993687846	-0.018156617955397202	-0.04453983756158299	-0.06522020094662564	-0.07754980579559588	-0.07994997630798213	-0.07211339597596282	-0.055043456220468766	-0.03092578270738974	1.0
72.0	1.274022521486323	0.0	0.0	0.0	0.1341113627321419	-0.1398483611232848	0.0334009389507059	-0.0033958812781606	-0.0028947374448249	-0.0037009428517382	0.0748893199961672	0.05932635613067136	0.035738258514601905	0.007315811996999604	-0.022096251507033787	-0.04851933363254317	-0.06837915842547285	-0.07898926811863456	-0.07891442288020152	-0.06816474709818934	-0.04819435984466674	-0.02170467477813101	1.0
74.0	0.820153886703887	0.0	0.0	0.0	0.1350216426684625	-0.1393143070756508	0.0443492332237838	-0.0020448814072248	-0.0028988777350438	-0.0040509883236119	0.07459120390997251	0.05821675761515454	0.0335351292593967	0.0040682391404100226	-0.025979164297958608	-0.05231949684376977	-0.07119415106219801	-0.07990982702805212	-0.07722285006760443	-0.06351663567354772	-0.0407469784143529	-0.012162971782442328	1.0
76.0	0.08128635766844586	0.0	0.0	0.0	0.1340924126328104	-0.0535383061865104	0.0415193295493097	-0.0030570050730667	-0.0028967586896466	-0.0034419492608841	0.07428542726837921	0.05708324414864865	0.03130100544960912	0.0008139821775950853	-0.029795388946726467	-0.05592628136888591	-0.07365101871619453	-0.08030543510535848	-0.0748893199961672	-0.05821675761515454	-0.03279376376454209	-0.002441612155800372	1.0
78.0	-0.07260264006291003	0.0	0.0	0.0	0.1337902304749434	-0.1515398995304622	0.070370210515307	-0.0037573231855696	-0.0028948033376361	-0.0033119617741839	0.07397202147480728	0.05592628136888593	0.029037951954941292	-0.0024416121558002986	-0.03353512925939668	-0.059326356130671346	-0.0757374027080902	-0.08017349348634517	-0.07193323141336898	-0.05231949684376982	-0.02443344714668455	0.007315811996999566	1.0
80.0	0.5006423110493934	0.0	0.0	0.0	0.1411036599244965	-0.1186192843904052	0.0695952280593772	-0.0035854019049428	-0.0029960926790715	-0.0035888956218432	0.07365101871619455	0.05474634454637801	0.02674806038310769	-0.005693194926834851	-0.03718878537622238	-0.06250715407420815	-0.07744280798709906	-0.07951486893377797	-0.06837915842547289	-0.045885367235176805	-0.01576981357835436	0.01696517586983017	1.0
82.0	1.0794698105022325	0.0	0.0	0.0	0.1632578328702578	-0.1154017942627518	0.1374188066817581	-0.0032627413174199	-0.0034582286306377	-0.0041701807672598	0.07332245195969114	0.05354391838917862	0.024433447146684526	-0.008935423793553735	-0.04074697841435288	-0.0654569186161152	-0.07875865592383963	-0.07833388814338105	-0.06425664621180117	-0.03898039166592803	-0.006910413455456873	0.026363950791636195	1.0
84.0	1.317047940779084	0.0	0.0	0.0	0.169698396866039	-0.0868593050630153	0.0815361786592916	-0.0042370430244276	-0.0033899059092183	-0.003836218672741	0.07298635494927365	0.05231949684376979	0.022096251507033815	-0.012162971782442291	-0.044200574543291134	-0.06816474709818932	-0.07967832746305821	-0.07663830932051766	-0.05959996541424177	-0.03167542452928909	0.0020347725789917294	0.035373309486670806	1.0
86.0	1.2740023333598667	0.0	0.0	0.0	0.1548212309367755	-0.1372908417168901	0.0763696656273964	-0.0044001408011765	-0.0036680260388204	-0.0038686108495097	0.07264276220227969	0.05107358289215269	0.019738633597109315	-0.015370536040629641	-0.047540708431306075	-0.07062063108484408	-0.08019719641918784	-0.07443927121428882	-0.05444782724375714	-0.024045424673281725	0.010954698935186179	0.04386017666222183	1.0
88.0	0.820153886703887	0.0	0.0	0.0	0.1758594259033969	-0.1270671160388303	0.1063794137910747	-0.0050588279368731	-0.0035115689281952	-0.0041424311788803	0.0722917090058629	0.04980668834522699	0.017362772424972382	-0.018552846548461954	-0.050758806002611734	-0.0728154933554021	-0.08031265274725741	-0.07175121994385963	-0.04884306167222985	-0.016168686221467984	0.019738633597109295	0.05169919463503699	1.0
90.0	0.08128635766844586	0.0	0.0	0.0	0.1786824497896475	-0.1550885579115544	0.097983526334012	-0.0042692590192266	-0.0034541221508743	-0.0041759167910518	0.07193323141336898	0.0485193336325432	0.014970863859862392	-0.021704674778130928	-0.05384660644689682	-0.0747412214545135	-0.08002411567209254	-0.06859181409771227	-0.04283226138485086	-0.008126035169293768	0.02827753275040241	0.05877457496260666	1.0
92.0	-0.07260264006291003	0.0	0.0	0.0	0.1863705597006486	-0.061728037062295	0.0769278200385485	-0.0050171610239587	-0.0032463245637537	-0.0040711958532612	0.0715673662406329	0.047212047588514626	0.01256511860268357	-0.024820842284131246	-0.05679618342470648	-0.07639069767669417	-0.07933303660976493	-0.0649818087292562	-0.0364653944528909	-1.4754899702305953e-17	0.036465394452890876	0.06498180872925619	1.0
94.0	0.5006423110493934	0.0	0.0	0.0	0.1792888273024289	-0.1211868078680282	0.071805338548387	-0.0049000920175227	-0.0037000658051085	-0.0040731156482106	0.07119415106219802	0.04588536723517674	0.010147760142783738	-0.027896229211432914	-0.059599965414241736	-0.07775782537415771	-0.07824289186659421	-0.06094491901086235	-0.029795388946726484	0.008126035169293668	0.04420057454329113	0.07022921022478218	1.0
96.0	1.0794698105022325	0.0	0.0	0.0	0.1967656078509492	-0.0907585594864457	0.120251643229885	-0.0050479039465343	-0.0036777726355634	-0.0042673389096446	0.0708136242074571	0.04453983756158301	0.007721022702913327	-0.03092578270738969	-0.06225075514734767	-0.07883755149070468	-0.07675916515242867	-0.05650766444201689	-0.022877692942250092	0.016168686221467957	0.051387048452401315	0.07443927121428878	1.0
98.0	1.317047940779084	0.0	0.0	0.0	0.1920905740635703	-0.1620547631364246	0.0878779584787494	-0.0055379804536322	-0.0040112779193191	-0.0044371742081491	0.07042582475671583	0.04317601129992799	0.0052871491742642815	-0.03390452522356268	-0.06474174808479725	-0.07962588523838077	-0.0748893199961672	-0.05169919463503701	-0.01576981357835436	0.024045424673281697	0.05793560325264408	0.07754980579559587	1.0
100.0	1.2740023333598667	0.0	0.0	0.0	0.183197720827053	-0.1793557550807918	0.0821259768916888	-0.0044871651633406	-0.0041898662185868	-0.003870949268128	0.07003079253717928	0.04179444869848973	0.0028483890434972342	-0.036827562693819316	-0.06706654988344614	-0.08011991284787363	-0.0726427622022797	-0.04655109782281273	-0.008530838997326423	0.031675424529289065	0.06376494514785183	0.07951486893377796	1.0
102.0	0.820153886703887	0.0	0.0	0.0	0.1838486365236065	-0.1830208248027531	0.085789343965736	-0.0041158576887698	-0.0038562068299878	-0.0040504780216001	0.06962856811886169	0.040395717291484376	0.0004069963136726935	-0.03969009257527129	-0.06921919281041976	-0.08031780833812863	-0.07003079253717928	-0.04109719334654232	-0.0012209471422852118	0.038980391665928	0.06880270865491044	0.08030543510535848	1.0
104.0	0.06146524187028364	0.0	0.0	0.0	0.1926980637852722	-0.088606912004991	0.0492192370152295	-0.0040880142211101	-0.0038571269538978	-0.003872924302731	0.06921919281041977	0.03898039166592807	-0.0020347725789917393	-0.0424874117388397	-0.07119415106219801	-0.08021884026537808	-0.06706654988344617	-0.0353733094866709	0.006099094504947869	0.045885367235176666	0.07298635494927361	0.07990982702805212	1.0
106.0	-0.4373109513884643	0.0	0.0	0.0	0.2046348135388882	-0.1711618599306632	0.0929176560498064	-0.0050462971928534	-0.0038501115715094	-0.0045342723002923	0.06880270865491044	0.037549053225601314	-0.004474660850613267	-0.04521492419648402	-0.07298635494927364	-0.07982337442663898	-0.06376494514785189	-0.029417048096523502	0.013368434086841796	0.052319496843769735	0.0762639482222836	0.07833388814338105	1.0
108.0	-0.5299385906141074	0.0	0.0	0.0	0.2099056835426864	-0.127636416443039	0.0824839249246593	-0.0049982153671041	-0.0042778707603472	-0.0042772540742198	0.06837915842547286	0.03610228995221338	-0.0069104134554568535	-0.047868148652398176	-0.0745912039099725	-0.07913287250768641	-0.06014258625564415	-0.02326753758482434	0.020526641234568176	0.058216757615154525	0.07859480041259193	0.0756008963044615	1.0
110.0	-0.3964832655481262	0.0	0.0	0.0	0.2200049080236965	-0.1689421001122042	0.1399661858438179	-0.0054432226077348	-0.0045077259728412	-0.0047208399532567	0.06794858562093567	0.03464069616386432	-0.009339779170141867	-0.05044272586576787	-0.07600457832002937	-0.07814988668050026	-0.05621769460838974	-0.01696517586983027	0.02751420942855725	0.06351663567354768	0.07994997630798212	0.07175121994385966	1.0
112.0	-0.22708109006197058	0.0	0.0	0.0	0.2204011041456368	-0.1387154194660809	0.0781596624498135	-0.0057589379985223	-0.0048800381965814	-0.0050541454328819	0.06751103446134962	0.03316487227090406	-0.011760512674316038	-0.05293442581299186	-0.07722285006760442	-0.07687805017015321	-0.05201001342561456	-0.010551364993687855	0.034273050679051786	0.06816474709818932	0.08031265274725741	0.06684172180018712	1.0
114.0	-0.10733134913115187	0.0	0.0	0.0	0.2147872945462268	-0.130127194595488	0.0472966704084285	-0.0058573633354109	-0.0047162210127886	-0.0045638937989644	0.06706654988344614	0.03167542452928908	-0.014170376625873263	-0.055339154637599516	-0.07824289186659421	-0.07532206382600654	-0.04754070843130609	-0.004068239140410014	0.040746978414352875	0.07211339597596281	0.07967832746305821	0.06094491901086234	1.0
116.0	-0.043622662219468665	0.0	0.0	0.0	0.1806211385801504	-0.1509312033363272	0.0518719018363214	-0.0067379912625871	-0.0049563270843973	-0.0043857887538014	0.06661517753602235	0.030172964791537468	-0.016567143728797886	-0.057652961376446286	-0.07906208528433026	-0.07348767874684731	-0.0428322613848508	0.002441612155800271	0.046882174562487715	0.07532206382600652	0.07805487497303475	0.05414791197712584	1.0
118.0	-0.015675594153759385	0.0	0.0	0.01982111579816221	0.1738751162447869	-0.1109775463616529	0.0366966770790853	-0.0064092306020927	-0.0049242100801329	-0.0037063506801944	0.06615696377525282	0.02865811025538509	-0.01894859879172399	-0.059872044451135836	-0.07967832746305821	-0.07138167502418681	-0.037908356991972814	0.008935423793553724	0.05262763694342486	0.07775782537415772	0.07546244882554033	0.046551097822812734	1.0
120.0	-0.005082109423902838	0.0	0.0	0.3647083113255543	0.1684972146379237	-0.1274768345884922	0.0211228395247928	-0.0063790032967005	-0.0051498334715835	-0.0038439968191488	0.06569195565992891	0.027131483210246082	-0.02131254077530669	-0.061992757914003244	-0.08009003651794348	-0.06901183668228755	-0.03279376376454209	0.015370536040629596	0.057935603252644026	0.0793956864108203	0.07193323141336899	0.03826668745010687	1.0
122.0	-0.001505342053268047	0.0	0.0	1.0305809016635008	0.1655318193306243	-0.1428612570518339	0.0596809720890334	-0.0071710500754962	-0.0052270073216711	-0.0037938271928253	0.06522020094662566	0.02559371078158152	-0.023656784826514073	-0.0640116174383976	-0.08029615559774696	-0.06638692290754264	-0.027514209428557344	0.021704674778130918	0.06276194811146672	0.08021884026537807	0.06751103446134965	0.02941704809652351	1.0
124.0	-0.0004105766828482482	0.0	0.0	1.4759530760503585	0.1967210419359162	-0.1027487283577528	0.0758694467859868	-0.0068443005156878	-0.0049865921748237	-0.004679162320399	0.06474174808479724	0.024045424673281683	-0.025979164297958608	-0.06592530604342141	-0.08029615559774696	-0.06351663567354772	-0.02209625150703379	0.02789622921143292	0.06706654988344612	0.08021884026537808	0.06225075514734766	0.02013289587485615	1.0
126.0	-0.00010157186632848712	0.0	0.0	1.544129030841055	0.1967046616521202	-0.1153438107589721	0.0818020853971503	-0.0070880105853103	-0.0052338757043735	-0.0047241543812552	0.06425664621180119	0.022487260908167394	-0.02827753275040242	-0.0677306795437215	-0.08009003651794348	-0.06041158388152613	-0.016567143728797976	0.033904525223562645	0.07081362420745708	0.07939568641082033	0.05621769460838975	0.010551364993687863	1.0
128.0	-2.0188126456236772e-05	0.0	0.0	1.3813336824910185	0.1858648728678531	-0.1113020606762091	0.0821758330487014	-0.0071464401941611	-0.0051170331152339	-0.0042198730148495	0.06376494514785189	0.020919859566717203	-0.03054976593658535	-0.06942477171537748	-0.07967832746305821	-0.05708324414864863	-0.010954698935186207	0.039690092575271285	0.07397202147480725	0.07775782537415774	0.04948674729198077	0.0008139821775950693	1.0
130.0	0.0	0.0	0.0	0.8637765489233558	0.1962128433940648	-0.1224203726502963	0.0725644052862577	-0.0078569067847156	-0.0052252562521706	-0.005061164361958	0.06326669539090408	0.019343864524127855	-0.032793763764542044	-0.07100479916939956	-0.07906208528433026	-0.05354391838917866	-0.005287149174264363	0.045214924196483985	0.07651548577742925	0.07532206382600656	0.04214147121601118	-0.008935423793553644	1.0
132.0	0.0	0.0	0.0	0.09696195182220524	0.1962223353052365	-0.1234540675558406	0.0878242035279157	-0.0078561460739311	-0.0054740363680296	-0.0047371266739585	0.06276194811146674	0.01775992318581566	-0.035007452238594076	-0.07246816592482966	-0.07824289186659421	-0.04980668834522701	0.00040699631367265596	0.050442725865767854	0.07842287317450454	0.07211339597596284	0.03427305067905183	-0.018552846548461916	1.0
134.0	0.0	0.0	0.0	-0.0675205306390072	0.1961713428873821	-0.1646482396435828	0.1045146462532926	-0.0083296132856072	-0.0055159214594109	-0.0052201247724876	0.06225075514734767	0.016168686221467977	-0.03718878537622242	-0.07381246767393106	-0.07722285006760443	-0.04588536723517674	0.0060990945049479404	0.055339154637599516	0.07967832746305821	0.06816474709818934	0.025979164297958587	-0.027896229211432914	1.0
136.0	0.0	0.0	0.0	0.5021476531026614	0.1958197231670908	-0.1379705611413442	0.0567909573607607	-0.0084596343009963	-0.0051847531766009	-0.0051770806047656	0.061733168998329944	0.01457080729775355	-0.039335747099049224	-0.07503549573245982	-0.07600457832002938	-0.04179444869848978	0.011760512674315994	0.0598720444511358	0.08027141199133532	0.06351663567354776	0.017362772424972417	-0.03682756269381924	1.0
